map_id,student_id,course_id
125127,24532,669
125209,24532,1300
121894,24532,1553
131538,24532,1700
131288,24536,964
130974,24536,1914
123263,24539,766
132597,24539,1228
134611,24539,1908
131439,24540,1005
132747,24540,1670
133974,24544,1102
120710,24544,1152
123682,24546,1787
122895,24549,1754
121715,24573,1253
125509,24577,1102
130853,24577,1340
122754,24584,712
134181,24584,998
121079,24584,1365
131648,24584,1435
129300,24587,1101
122595,24590,876
125119,24590,1913
130835,24593,1216
127065,24593,1587
124796,24595,669
128442,24597,559
127567,24597,1152
124402,24597,1422
125267,24597,1834
122860,24609,1524
131794,24609,1948
131727,24617,669
131260,24635,735
134459,24635,973
123092,24640,964
120794,24640,1101
129491,24640,1496
133509,24651,1787
132297,24662,1951
126651,24663,1005
122297,24663,1359
120508,24667,573
123211,24667,1700
130548,24668,808
129226,24668,1004
129871,24668,1677
130314,24684,654
120630,24684,1374
127503,24684,1517
132540,24687,1359
128365,24689,531
122044,24689,814
125678,24690,584
123606,24694,618
130069,24694,1034
120544,24709,1409
131497,24710,834
129113,24710,1422
130200,24740,756
131738,24740,1374
123759,24740,1675
121066,24742,1365
132369,24750,531
132869,24750,1913
130190,24753,1202
126084,24754,1778
123582,24765,669
122013,24765,911
127466,24765,1524
122138,24765,1987
123950,24767,911
130458,24767,1409
122412,24767,1757
125793,24773,531
134595,24773,1055
127245,24773,1538
133777,24780,1571
133315,24790,1004
123246,24790,1057
133200,24790,1365
131237,24805,1073
133189,24805,1598
121345,24826,531
127840,24826,766
128283,24826,1487
131210,24827,618
121068,24827,962
127132,24827,1343
122096,24827,1374
126787,24830,756
124048,24830,814
128859,24833,916
134508,24833,1422
125791,24833,1778
131012,24839,794
123685,24840,735
122809,24840,1073
130538,24840,1435
130512,24840,1598
130578,24852,1036
130167,24852,1555
134221,24863,881
131796,24863,1670
120271,24871,1292
129153,24881,964
134291,24881,1343
128384,24881,1598
127996,24884,756
121288,24884,881
132232,24887,735
123242,24888,624
127298,24888,1553
132985,24892,1778
128178,24899,584
133140,24899,1004
127100,24899,1487
128614,24899,1974
131578,24899,1984
120344,24903,1517
121573,24905,1055
127684,24905,1212
123436,24905,1482
133216,24905,1598
128772,24914,1984
127106,24920,834
133351,24920,1036
123182,24920,1374
120439,24922,792
127046,24922,1987
127465,24933,513
126278,24933,1352
126245,24937,1005
131110,24937,1553
125190,24944,794
131976,24944,1352
127222,24944,1435
123677,24944,1555
120539,24956,618
133065,24957,1830
132899,24962,1365
130468,24967,1365
122499,24967,1487
130030,24968,654
132815,24968,973
125670,24968,1778
126294,24979,1675
129954,24993,559
132512,24993,1212
125467,24993,1496
132523,24993,1587
122952,24993,1830
133217,24994,1987
131846,24999,794
126156,24999,1170
120234,25000,669
126747,25000,1678
128068,25008,964
127321,25008,1152
132370,25008,1778
120043,25010,1292
124265,25011,531
130519,25011,1152
128673,25013,1005
125691,25016,1538
131616,25016,1555
126630,25017,792
128730,25017,1164
122551,25017,1571
122615,25022,881
133465,25026,1036
124888,25026,1949
125598,25028,1538
124212,25034,701
127224,25034,1004
129010,25036,701
131758,25051,961
130285,25051,1517
132038,25057,1060
122858,25059,701
131014,25062,792
121554,25062,1340
124835,25062,1677
126582,25064,1005
134829,25064,1102
121851,25067,1060
134302,25067,1170
120438,25067,1496
132837,25068,513
122896,25069,513
133378,25070,947
130694,25070,1830
121932,25072,792
132272,25072,1787
123565,25077,1951
133972,25079,858
133150,25079,1333
134733,25096,559
130337,25109,669
128193,25109,1292
126744,25109,1409
123372,25115,792
124901,25115,911
133455,25148,735
129348,25148,1101
122784,25155,1170
134373,25155,1496
121419,25155,1524
127166,25157,1670
120345,25157,1960
125429,25158,1300
130772,25162,1060
134303,25162,1343
128393,25162,1787
126743,25168,584
121869,25171,669
124695,25171,1228
123294,25171,1757
129873,25172,756
128324,25176,881
129602,25176,1435
126956,25183,911
127116,25183,1170
127152,25185,669
120207,25188,876
125941,25190,808
132475,25190,964
131954,25190,1073
122199,25197,701
128223,25197,1571
126618,25200,998
121988,25200,1212
123931,25215,701
130210,25215,1374
126645,25215,1948
134628,25216,792
122338,25216,834
127986,25216,1228
133670,25216,1960
127946,25227,1300
121989,25233,792
133324,25239,901
122071,25239,1300
134501,25239,1677
131017,25248,756
132218,25248,961
132112,25252,618
133457,25258,814
130593,25258,1034
122079,25261,559
123973,25261,1365
131478,25261,1487
131883,25268,654
132871,25268,1587
129396,25268,1951
125265,25275,858
127776,25275,1036
133519,25275,1333
121544,25275,1524
128751,25275,1553
125302,25275,1908
130141,25278,1300
126567,25280,1057
124234,25280,1524
128695,25280,1757
128157,25287,1060
127395,25287,1176
125499,25288,1422
132213,25292,1670
122462,25314,513
124559,25314,858
133361,25314,1422
134297,25320,531
134669,25320,1036
129880,25327,1152
130839,25327,1212
130101,25327,1365
133822,25327,1678
129707,25327,1987
126507,25331,1359
126922,25331,1482
125957,25342,1435
125601,25342,1914
134195,25353,756
133565,25353,759
124294,25360,559
127409,25364,915
132022,25367,584
121668,25367,1553
120822,25372,735
119988,25373,915
120420,25373,1300
120086,25373,1754
128443,25378,701
130695,25378,1340
120261,25383,1538
122486,25383,1984
134442,25389,573
124954,25389,1212
121129,25389,1365
133962,25444,947
132686,25444,1496
120117,25445,1834
134906,25447,1176
123758,25447,1987
131572,25452,584
130397,25452,1300
123764,25452,1352
129033,25453,1184
129499,25465,1538
120904,25466,1757
127444,25470,1164
120589,25470,1948
127092,25474,1073
122170,25474,1409
120374,25476,792
129614,25476,808
130296,25479,1496
122124,25487,624
131646,25487,1834
128613,25487,1987
125167,25489,1422
133837,25491,915
126948,25491,1754
128558,25502,1974
134870,25520,792
125620,25520,794
130995,25526,1073
132940,25526,1524
128681,25529,1987
128684,25533,1340
125453,25533,1365
129996,25533,1670
127820,25536,1216
128494,25538,915
120853,25538,1164
132105,25538,1343
120475,25543,964
125832,25543,1409
121372,25553,947
133410,25553,1365
125135,25570,808
123569,25570,1365
121056,25574,766
132909,25574,964
122990,25574,1004
127586,25574,1675
133109,25584,881
128452,25584,1292
132005,25584,1340
130966,25594,1948
120788,25602,712
133992,25602,961
124724,25605,858
131539,25605,1700
123256,25606,876
123521,25606,1060
130443,25606,1176
134329,25606,1340
125753,25606,1352
133936,25606,1787
131151,25615,1487
125472,25615,1960
130733,25620,735
123477,25620,834
134099,25621,701
120504,25621,906
132446,25621,1555
130229,25632,1036
124776,25637,1253
123928,25637,1834
124214,25665,756
131182,25665,1034
124155,25665,1073
130383,25665,1253
122210,25665,1482
121064,25676,573
131879,25676,654
122212,25676,858
120857,25692,1987
124720,25693,618
132783,25693,1496
132293,25695,794
120006,25695,998
131986,25695,1340
126365,25695,1374
134362,25702,1057
126216,25708,1005
128810,25708,1055
127686,25708,1202
133718,25719,1359
125206,25719,1482
128520,25722,1352
125095,25722,1670
128469,25722,1830
124416,25728,794
130449,25728,1004
122085,25728,1170
120952,25731,962
122827,25744,808
121304,25744,906
121339,25749,901
127768,25749,1522
122724,25749,1757
129290,25760,584
134198,25760,973
121899,25761,911
126706,25763,559
122323,25763,1343
120486,25771,735
125144,25773,669
120642,25773,1202
129830,25777,916
131800,25788,881
122991,25789,1359
124857,25789,1365
127765,25789,1948
123597,25791,618
124084,25796,513
131283,25796,1228
126197,25796,1359
132693,25797,1496
129381,25797,1700
131697,25804,766
130342,25822,911
123649,25822,1057
132691,25827,961
124715,25827,1960
134314,25827,1987
127122,25836,1496
131792,25837,1340
126230,25841,559
131573,25841,584
127127,25841,712
128880,25854,834
123620,25868,808
128527,25871,1482
134687,25871,1571
120496,25875,1101
121239,25878,531
123962,25878,654
125904,25878,916
125427,25883,1987
130113,25888,794
129760,25903,1984
130391,25907,881
126590,25907,947
126346,25909,1034
120672,25909,1422
132762,25914,559
132441,25914,1343
122065,25915,735
124067,25935,584
121880,25935,1700
133077,25937,756
130659,25937,1757
129043,25938,1754
122238,25939,1340
125041,25939,1487
125407,25939,1538
128358,25949,901
129235,25952,1598
121255,25952,1678
130117,25957,947
134375,25958,1055
126541,25971,584
132628,25971,911
122758,25971,1333
133346,25997,911
125893,25997,1948
126071,25999,1170
130697,26003,1422
132646,26006,1253
127423,26014,624
129208,26014,1522
120806,26014,1675
129812,26015,756
124781,26015,1787
131680,26023,573
128944,26023,618
134607,26023,814
133238,26023,1300
132796,26023,1365
126426,26025,618
121424,26025,669
122102,26028,1253
127285,26030,575
132075,26042,756
122645,26042,1292
129304,26042,1524
123720,26042,1949
131133,26045,1787
125563,26049,901
122391,26049,1914
120883,26051,766
123780,26059,1587
125696,26059,1960
128611,26082,712
134330,26084,712
127556,26086,654
127705,26086,701
125266,26086,1202
129150,26089,1960
122567,26103,794
129215,26103,1184
128709,26107,881
127437,26114,998
125335,26116,947
129036,26116,1908
127104,26127,1951
128465,26128,1333
134223,26131,573
123695,26131,1176
131994,26131,1184
127910,26131,1555
126671,26132,876
130098,26132,1292
133919,26134,513
128411,26134,911
120462,26137,1292
122584,26145,964
128650,26152,1216
127174,26152,1340
120918,26152,1951
121647,26156,1176
127443,26158,531
133192,26158,701
127404,26158,901
123086,26158,915
123609,26167,1170
125760,26187,1555
125988,26196,947
128934,26196,1553
132502,26204,735
121561,26204,1073
134152,26204,1778
126476,26210,1055
124755,26210,1587
127643,26234,1164
123100,26240,1005
128803,26240,1359
132340,26247,1757
127955,26247,1987
125544,26248,669
134577,26248,1482
131082,26250,1036
133261,26252,1176
121670,26254,973
133522,26266,1374
124199,26280,906
120314,26280,1524
130873,26283,814
125515,26290,1482
123389,26290,1778
124201,26294,906
122257,26294,916
121009,26297,1176
132124,26301,1202
122314,26304,1073
131256,26304,1951
131317,26312,947
128040,26315,1700
120763,26316,1496
129449,26319,1834
121997,26323,911
125478,26323,1487
125766,26332,1517
124205,26332,1960
125096,26334,834
127333,26334,1055
124216,26334,1101
134749,26334,1778
134304,26335,1170
130412,26335,1555
132054,26347,1670
128774,26347,1987
133926,26358,766
122287,26361,618
125165,26366,808
127476,26366,1482
132842,26366,1960
125289,26367,735
123719,26375,947
125960,26375,1004
133984,26375,1300
131245,26375,1834
128264,26377,618
133604,26377,735
125990,26377,1102
126122,26377,1555
134007,26379,584
126137,26383,1778
133319,26388,834
121799,26388,1152
123641,26389,858
120777,26389,1830
121501,26396,575
124540,26396,624
129528,26396,756
127781,26396,834
125244,26398,712
124972,26398,1340
128518,26398,1700
128482,26400,1951
131114,26421,1951
120690,26425,1343
124958,26427,701
130143,26427,814
122002,26441,1202
129130,26442,513
120886,26442,858
128817,26442,915
128435,26442,1101
134623,26445,1101
123041,26445,1700
129345,26445,1948
126312,26450,531
125451,26450,1036
129959,26475,1538
127756,26475,1700
121089,26475,1754
130294,26480,1164
120699,26484,1987
133005,26486,573
121182,26486,759
123742,26487,1409
122005,26487,1757
131354,26488,973
120319,26488,1004
130833,26488,1677
131688,26493,1216
124126,26493,1300
127234,26510,573
128047,26510,766
122217,26510,1487
128809,26510,1524
132921,26513,916
126297,26513,1787
121779,26520,766
131850,26520,1365
123504,26520,1496
122588,26521,759
130107,26521,1034
128391,26527,1365
122570,26527,1598
121682,26527,1675
133309,26544,1987
127518,26545,998
127344,26546,573
120189,26546,1678
126863,26556,998
127130,26572,916
131097,26576,618
122195,26576,1754
134241,26576,1974
125121,26579,559
133025,26598,915
120947,26599,1152
123296,26600,1984
125243,26605,962
126538,26617,911
128738,26617,1352
134930,26619,531
129967,26619,1538
134016,26630,792
120161,26630,1292
125459,26631,962
130511,26631,1675
131642,26631,1914
123904,26640,1678
129723,26669,573
130204,26680,1184
131332,26680,1598
123233,26692,1057
132287,26692,1359
122176,26709,669
124544,26715,916
125771,26715,947
129741,26715,1060
126550,26720,575
133050,26720,834
128284,26720,1834
131102,26730,1005
122592,26730,1164
123421,26730,1216
131637,26730,1677
131553,26732,911
126440,26732,1670
126479,26738,906
124940,26738,1948
120905,26739,1482
128382,26739,1555
130073,26740,792
133845,26750,1164
128058,26750,1675
126371,26754,1949
121117,26755,1517
129770,26767,1036
120766,26767,1202
127340,26770,1102
124551,26770,1960
128849,26778,559
134418,26778,735
128678,26778,1292
120950,26778,1571
128691,26786,669
121409,26786,916
134285,26791,814
123850,26804,1435
128374,26805,1677
131783,26807,1757
132276,26819,858
123283,26821,1057
122794,26824,1677
121090,26830,1700
134920,26842,1343
132579,26845,1487
133868,26869,1152
129711,26869,1974
123485,26870,559
133874,26870,1778
122120,26872,1055
133611,26875,916
120018,26875,1517
133079,26875,1700
122565,26877,1677
128909,26877,1830
120633,26880,756
134228,26881,1216
126164,26884,901
134500,26884,1517
127019,26887,964
125059,26887,1984
124586,26897,834
120471,26903,1553
131967,26903,1675
127418,26904,962
123750,26904,1914
130565,26916,1422
134063,26918,575
129476,26926,759
131196,26926,881
127915,26935,1555
126805,26937,1101
121097,26941,1101
122696,26941,1292
127301,26942,584
130438,26942,814
132458,26942,1571
122578,26958,1202
132795,26958,1333
124513,26963,1216
131098,26963,1948
125722,26978,858
123397,26980,808
133531,26980,1834
127214,26989,1340
131259,26989,1778
128841,26991,964
131178,26991,1555
128353,26997,1538
128534,26997,1948
126672,27007,1253
128397,27013,1678
134914,27020,1830
129485,27021,531
121302,27021,584
125413,27022,1101
123536,27040,735
123331,27040,876
132252,27040,973
126263,27045,964
127125,27048,1102
124658,27055,915
125652,27055,1036
125623,27055,1974
120360,27057,513
129851,27060,1587
124656,27060,1787
122285,27065,1757
121252,27068,1004
123022,27068,1102
130960,27068,1913
127557,27068,1951
127603,27073,1102
126730,27073,1487
132753,27073,1700
122768,27082,964
134736,27082,1216
122448,27093,1571
130075,27097,964
120738,27105,964
120830,27115,1202
120190,27126,1522
124042,27126,1908
120132,27127,962
124903,27127,1005
134458,27127,1538
123366,27129,1787
127087,27129,1987
127103,27130,513
128816,27130,911
120874,27130,1343
126191,27136,1228
125707,27136,1343
126160,27136,1670
133302,27146,964
123250,27146,1004
124450,27147,906
128649,27151,1340
125444,27153,1170
124834,27153,1670
120840,27160,559
126222,27160,961
124305,27177,973
133093,27178,808
133401,27178,947
132233,27178,973
128256,27185,1422
129439,27185,1834
124499,27185,1948
122261,27186,1060
130623,27186,1352
132225,27192,881
123304,27205,1216
134903,27205,1587
124509,27209,964
129370,27209,1787
130175,27217,1409
124031,27217,1496
126150,27217,1834
123450,27218,834
131701,27235,1778
125207,27247,1036
129082,27247,1700
124474,27247,1787
134369,27254,712
124516,27254,973
124081,27263,1409
133284,27270,1343
133292,27270,1553
127354,27275,1587
121849,27276,1587
126286,27285,998
130964,27288,1164
125745,27288,1216
131477,27306,916
121815,27314,1300
134795,27317,1374
134431,27317,1555
127382,27321,834
134131,27321,1212
129874,27321,1228
127284,27321,1359
124158,27323,1102
129609,27324,559
121451,27324,1333
127538,27325,876
125392,27331,858
131078,27331,1101
126555,27334,876
131208,27342,808
127542,27342,1253
123791,27342,1834
122946,27350,1553
131431,27355,792
124339,27355,1435
134048,27361,916
123822,27361,1555
126766,27361,1984
121776,27364,1834
121297,27370,876
131765,27374,756
125594,27374,766
132881,27379,1359
124188,27380,575
124591,27382,618
124310,27390,624
122590,27393,513
133770,27393,1677
121632,27393,1754
120534,27395,766
129472,27395,1359
122757,27395,1948
134433,27396,794
129242,27396,1057
127000,27396,1524
125733,27400,618
122747,27400,814
130225,27411,1101
122525,27411,1951
125884,27415,531
130047,27418,531
134527,27418,1951
123286,27419,584
120332,27432,1598
127371,27439,911
134071,27439,1004
131161,27461,1374
130323,27461,1830
126833,27480,973
121172,27480,1228
131690,27480,1908
124493,27480,1949
125669,27488,911
124055,27488,1300
122349,27492,1184
127633,27493,1292
128409,27493,1524
134178,27495,1202
125649,27502,701
125550,27502,1422
129532,27502,1754
132237,27507,1253
122712,27519,701
133152,27525,573
133766,27534,881
133923,27553,961
125603,27559,834
129948,27559,1101
121272,27562,735
126363,27562,1055
131851,27562,1228
121352,27575,624
120563,27576,964
122756,27576,1587
121165,27577,1170
134212,27577,1212
128920,27577,1496
133679,27577,1949
125445,27580,1164
127061,27580,1974
122115,27585,911
123373,27585,1482
131929,27597,808
125055,27597,1292
122117,27599,756
129357,27599,1555
126903,27607,1055
128454,27617,766
129884,27617,1524
124112,27618,962
122245,27622,1343
128074,27624,1517
134108,27624,1951
120065,27625,808
128523,27625,1057
129099,27629,794
126362,27629,1598
134507,27629,1754
123549,27634,1228
121229,27643,1365
129005,27653,1359
133640,27665,1553
126525,27682,1678
132438,27689,618
132659,27689,792
120866,27695,1101
129275,27695,1496
131189,27704,759
123995,27709,794
129314,27709,964
132722,27710,808
131558,27710,1333
121970,27710,1365
124487,27729,808
125966,27743,1409
132291,27759,1553
124083,27773,1057
122111,27773,1253
127221,27774,1005
126662,27774,1365
132947,27784,669
132327,27784,1948
124231,27794,876
121854,27794,1422
129478,27799,513
131733,27799,915
120127,27799,1675
132806,27803,1553
130841,27804,1374
127746,27804,1555
130774,27805,906
134124,27805,915
130931,27805,1036
134826,27820,1670
133820,27820,1678
132994,27820,1948
134637,27822,947
129320,27822,1073
122770,27822,1374
130212,27822,1422
127704,27827,1678
121321,27831,1571
127227,27836,792
125479,27853,964
128536,27853,1365
132096,27877,712
128735,27899,735
134813,27899,1359
130850,27899,1778
121277,27916,961
125275,27922,669
120017,27926,947
133906,27926,1951
133031,27932,624
132807,27934,1152
132576,27934,1757
120348,27934,1951
126532,27948,1374
124173,27948,1517
134645,27948,1677
120790,27958,1496
124862,27971,701
127703,27975,1102
124340,27975,1984
124511,27977,735
123643,27977,1060
126764,27981,1352
134154,27988,808
134658,27988,1359
132528,27990,906
131907,27990,1340
125657,27991,1034
129975,27991,1522
133556,27991,1678
129169,28006,808
123443,28015,1914
132979,28023,531
121031,28023,858
129413,28023,906
123368,28023,947
121757,28023,1670
134899,28030,1292
127195,28031,834
120408,28031,1170
126469,28032,1340
134818,28032,1700
123877,28037,575
130234,28037,1228
128905,28044,1553
126654,28044,1754
127236,28056,814
129133,28056,1184
124396,28057,1170
126005,28057,1517
133207,28057,1960
130997,28070,624
120928,28079,1435
130488,28085,1333
128651,28092,654
130147,28092,1914
120277,28099,654
124226,28111,618
125093,28111,1359
125103,28118,808
123093,28124,624
120805,28124,964
129662,28124,1754
126502,28126,1555
130857,28126,1974
120816,28130,1675
125772,28156,962
121525,28156,1670
131770,28157,1435
120303,28158,1914
133947,28173,1340
124269,28173,1787
128836,28173,1948
120926,28201,1830
134098,28208,1101
128338,28208,1228
127775,28208,1292
128727,28208,1787
124358,28216,575
127118,28218,1482
121425,28222,1352
128060,28245,1675
132052,28248,915
131481,28248,1522
127213,28248,1555
132615,28266,1212
133525,28266,1700
126748,28267,794
122128,28267,1152
120364,28307,1228
126490,28307,1482
130220,28307,1757
129722,28309,1908
123472,28314,759
124713,28319,559
126016,28319,1984
131052,28319,1987
133414,28329,1036
126589,28329,1164
124077,28329,1830
123854,28329,1984
132409,28338,915
134925,28341,1333
133994,28341,1359
128848,28341,1422
125502,28352,624
132569,28358,1170
124092,28358,1830
132487,28362,973
128953,28369,573
126501,28369,1333
125452,28369,1340
120894,28369,1700
126194,28369,1778
122305,28391,962
123617,28391,1212
134624,28393,876
120510,28393,1057
126715,28394,1913
122875,28400,1057
126151,28400,1102
131465,28400,1677
131989,28403,1170
129480,28403,1365
125495,28403,1517
122165,28415,573
125334,28415,1005
122431,28415,1482
123753,28426,1102
123722,28426,1292
133666,28426,1538
124044,28426,1913
122167,28428,1004
123319,28433,712
126627,28435,1101
127264,28438,513
130943,28438,1253
126634,28439,916
124709,28440,947
131874,28440,1152
127508,28440,1984
120877,28449,1435
123145,28449,1538
120278,28452,575
129843,28453,1057
134170,28464,1598
123380,28471,756
128010,28471,1333
132984,28471,1435
127035,28473,701
122483,28473,1101
127022,28473,1675
134734,28477,1202
125147,28477,1598
132625,28478,876
125789,28478,1675
126258,28487,559
128437,28487,1409
131364,28492,1677
132601,28500,911
134940,28500,1834
131445,28507,1677
133898,28509,531
130025,28509,973
133557,28509,1005
124282,28515,1340
133449,28516,575
120934,28523,1004
123308,28523,1352
127519,28530,1553
123400,28535,1202
132652,28535,1496
130255,28535,1951
126202,28538,1253
120381,28549,531
134105,28549,1517
120185,28549,1598
120157,28556,1034
132397,28557,654
131056,28557,1060
128050,28557,1300
133896,28566,794
127134,28566,1422
126215,28566,1435
129887,28571,575
124517,28571,1960
134603,28579,1948
129162,28582,766
129815,28582,964
126694,28582,1060
126219,28582,1152
122985,28582,1292
120520,28582,1300
122826,28582,1778
130405,28586,559
130035,28586,1164
123062,28586,1670
130551,28591,1496
122468,28601,1152
127141,28601,1292
122792,28601,1300
125784,28615,858
131450,28621,1409
127698,28625,1482
134485,28633,1700
132138,28642,1435
133380,28644,1101
134676,28644,1496
134520,28644,1949
133833,28649,1984
131921,28650,947
129266,28650,1176
128265,28653,814
126416,28653,1374
122312,28654,624
129220,28654,1216
132219,28661,906
123919,28663,1365
123379,28675,794
121103,28675,1055
130205,28684,766
132778,28701,756
131492,28701,1184
122366,28701,1913
132911,28710,1949
120797,28723,1409
128609,28723,1757
134219,28729,1073
128071,28738,618
128084,28738,1228
125644,28738,1700
131276,28738,1984
127717,28739,559
132674,28739,794
121047,28739,1004
128421,28739,1677
128531,28749,1184
125891,28749,1374
133798,28757,947
127943,28757,1057
130276,28759,962
133892,28759,1422
134323,28773,618
122017,28773,1482
121568,28774,1598
134867,28786,618
122962,28786,834
128824,28787,1700
134247,28799,1005
134408,28799,1517
127271,28801,1333
125534,28805,618
134614,28805,1300
124088,28809,876
121721,28816,1212
132958,28833,1787
132718,28834,624
123660,28834,1365
133808,28835,794
123334,28835,962
126825,28835,1073
133991,28842,559
132059,28842,584
131112,28842,669
130092,28844,1487
128278,28846,1984
131414,28848,1228
131323,28848,1677
121947,28852,559
128143,28852,962
127081,28852,1365
122803,28853,1102
129775,28857,1757
121327,28865,584
131664,28875,735
126893,28875,1057
134503,28875,1571
121859,28875,1987
127172,28884,584
122836,28884,618
124807,28884,911
121985,28884,1060
128240,28884,1292
130927,28887,1202
130554,28887,1778
131836,28887,1949
133944,28889,964
131502,28889,1300
134692,28904,1422
131722,28912,1675
132262,28913,575
134934,28913,973
123500,28915,1700
126571,28918,1228
134039,28918,1951
130500,28918,1960
121393,28919,1034
122337,28919,1496
130477,28921,1700
133039,28922,1164
121053,28931,808
125293,28947,531
130335,28947,735
133328,28947,1102
134955,28947,1184
120042,28952,1352
131349,28952,1675
132832,28952,1908
127821,28953,669
129690,28953,712
121760,28953,1948
125671,28957,701
125137,28957,759
126716,28957,1987
133471,28966,1102
126539,28966,1359
127007,28972,1102
121453,28972,1343
131560,28972,1365
127263,28972,1496
129510,28986,858
127735,28986,1987
126635,28993,624
124409,28993,1101
123327,29000,1340
125720,29001,701
120258,29001,792
134415,29001,1060
127004,29006,964
131902,29010,947
124178,29017,1409
126201,29017,1496
128776,29019,876
123040,29019,1754
129110,29021,1913
125590,29051,669
129849,29051,1343
124196,29058,1152
132304,29058,1359
127422,29068,1555
123137,29070,1754
127253,29070,1949
127111,29070,1984
130702,29072,1482
132449,29072,1960
125899,29080,1914
132234,29080,1948
131398,29080,1951
123204,29094,1517
124588,29099,1422
120521,29101,973
125800,29113,531
133145,29113,808
134797,29113,1984
126536,29115,794
131936,29115,1598
122309,29126,766
121438,29126,1778
125889,29129,1365
126452,29129,1913
134237,29132,1184
129647,29144,559
132767,29144,1359
129743,29144,1555
126256,29144,1913
129932,29149,1102
131289,29151,766
130396,29151,881
129014,29151,1374
134606,29156,1292
121330,29160,735
128867,29166,559
120032,29166,814
121802,29166,1300
128039,29167,1057
133020,29167,1300
123471,29167,1340
124380,29167,1987
128457,29170,1060
124074,29170,1184
132029,29221,1152
122866,29221,1374
134253,29221,1409
121178,29221,1908
129496,29235,624
127558,29235,1754
122273,29242,1060
121256,29245,1678
124634,29258,1598
129295,29264,1228
126394,29265,1754
133570,29283,756
121772,29284,794
126562,29284,1340
131605,29288,916
123579,29288,1914
127326,29300,947
120489,29301,1757
127001,29307,814
123478,29307,1517
126853,29307,1700
122530,29322,513
131125,29322,1908
126329,29327,962
131736,29327,1496
124727,29335,701
132975,29335,1359
134838,29335,1787
124965,29336,1834
131211,29340,759
123193,29340,947
123670,29340,1960
131931,29340,1987
120619,29351,1060
131503,29369,669
126431,29369,915
127823,29369,916
124061,29375,1678
121950,29378,624
120478,29378,858
127525,29378,911
125225,29378,1005
123528,29400,1034
128439,29400,1987
128161,29404,712
129670,29411,1343
120743,29411,1908
133234,29412,701
129142,29412,1055
122187,29414,814
133038,29418,559
124320,29418,1343
127318,29418,1522
133843,29418,1754
132968,29435,794
121789,29435,947
126523,29435,1343
133365,29435,1422
125020,29435,1587
124136,29444,1216
121748,29444,1555
124558,29452,998
120542,29454,1292
123746,29474,669
126018,29492,808
133806,29492,1522
124463,29492,1700
131357,29495,575
131522,29495,834
121043,29511,584
132742,29511,1152
125024,29520,916
125735,29520,1055
134952,29522,759
134888,29533,1787
120597,29536,756
134929,29538,1152
127989,29541,701
127818,29541,1101
132018,29551,1060
122621,29551,1333
128653,29553,1152
124843,29554,1212
128215,29555,1034
120906,29555,1292
131969,29559,575
134309,29567,1700
120713,29568,1170
124646,29568,1352
130339,29575,808
126572,29578,792
128233,29581,973
133437,29581,1060
134261,29594,1055
134911,29594,1553
124907,29594,1754
124460,29596,573
129550,29596,1060
134868,29597,624
124071,29597,1036
121697,29597,1482
132632,29605,834
132011,29609,573
131587,29609,1216
120559,29609,1834
125874,29610,712
131339,29610,1343
133286,29611,1292
127600,29611,1598
124913,29625,1517
127815,29626,858
130136,29630,1700
123518,29632,1974
122394,29636,906
122628,29642,1034
122741,29642,1487
126275,29655,1949
122883,29661,1300
134167,29694,573
133728,29694,618
124638,29699,1164
127925,29699,1754
132242,29711,1152
128762,29711,1948
123576,29715,1101
133032,29715,1482
129271,29715,1914
132274,29737,1587
124824,29745,513
129530,29745,961
122068,29769,1951
121340,29769,1960
120747,29783,1908
130963,29786,1034
125224,29786,1834
134918,29789,1834
123588,29804,1374
134446,29827,624
121736,29827,915
128038,29827,962
133103,29827,1409
134271,29839,1300
131410,29839,1700
122839,29846,1675
128199,29859,584
131473,29864,618
126114,29864,808
124949,29865,1834
130307,29868,1984
133983,29882,1060
129059,29882,1677
124925,29882,1960
134345,29883,1036
131604,29883,1102
125011,29883,1571
127579,29886,1060
134249,29886,1974
132532,29887,961
128690,29887,1004
124885,29887,1678
124935,29887,1787
128093,29896,911
121547,29896,1951
128116,29897,1598
124542,29897,1987
129895,29899,1435
132779,29914,701
126942,29914,834
131368,29914,1670
131292,29935,759
130408,29935,1057
134682,29942,766
125313,29942,1949
134209,29948,1677
121369,29952,1482
120864,29952,1834
125651,29953,1422
134767,29956,669
129605,29963,1060
126268,29998,669
133099,30002,654
124644,30002,1170
129222,30009,858
124738,30009,1365
134909,30010,1359
123060,30026,834
125354,30039,1359
133689,30039,1778
123419,30041,1409
122646,30043,735
121503,30043,1482
133102,30043,1757
133765,30046,858
123451,30051,858
120984,30051,1409
121231,30051,1496
128406,30064,915
127874,30065,834
123923,30065,1834
123651,30069,1152
129856,30069,1700
127661,30074,654
123079,30074,1176
123383,30074,1757
124262,30075,881
121061,30075,1984
131508,30080,973
127626,30080,1333
126453,30081,712
133496,30081,858
123223,30106,881
130845,30106,964
122976,30106,998
121308,30116,1333
131372,30125,1670
134274,30130,1073
122899,30130,1333
124425,30131,1778
125220,30131,1984
121792,30159,814
121509,30159,947
120369,30159,1102
131296,30167,1913
123420,30179,1034
134187,30181,1164
123099,30181,1253
126818,30186,1164
123608,30186,1435
126236,30186,1517
134747,30186,1524
123314,30194,1830
130594,30198,1005
132045,30198,1340
128925,30203,961
130690,30203,1538
132658,30204,654
126106,30204,712
124801,30204,759
122922,30204,911
129886,30204,915
